Batalha,Turno,Meu,Meu_Papel,Meu_HP,Adversario,Papel_Adv,HP_Adv,Matchup,Decisao,HP_Equipa_Meu,HP_Equipa_Adv
battle-gen9nationaldex-10653383,80,ragingbolt,TANK,0.53,slowbro,TANK,0.43,OFFENSIVE_ADV,weatherball,2.94,1.43
battle-gen9nationaldex-10653383,81,ragingbolt,TANK,0.29,tapufini,TANK,1.00,VOLATILE,SWITCH->mantine,2.69,1.00
battle-gen9nationaldex-10653383,82,mantine,TANK,1.00,tapufini,TANK,1.00,OFFENSIVE_DIS,SWITCH->swampert,2.69,1.00
battle-gen9nationaldex-10653383,83,swampert,TANK,0.06,tapufini,TANK,1.00,NEUTRAL,SWITCH->garchomp,2.35,1.00
battle-gen9nationaldex-10653383,84,garchomp,TANK,0.72,tapufini,TANK,1.00,DEFENSIVE_DIS,earthquake,2.07,1.00
battle-gen9nationaldex-10653383,85,garchomp,TANK,0.42,tapufini,TANK,0.57,DEFENSIVE_DIS,earthquake,1.77,0.57
battle-gen9nationaldex-10653383,86,garchomp,TANK,0.13,tapufini,TANK,0.19,DEFENSIVE_DIS,earthquake,1.48,0.19
battle-gen9nationaldex-10653420,79,slowbro,TANK,1.00,gyarados,TANK,1.00,NEUTRAL,SWITCH->corviknight,3.00,1.00
battle-gen9nationaldex-10653420,80,corviknight,TANK,1.00,gyarados,TANK,1.00,NEUTRAL,SWITCH->slowbro,3.00,1.00
battle-gen9nationaldex-10653420,81,slowbro,TANK,1.00,gyarados,TANK,1.00,NEUTRAL,scald,3.00,1.00
battle-gen9nationaldex-10653420,82,slowbro,TANK,1.00,gyarados,TANK,0.81,NEUTRAL,scald,3.00,0.81
battle-gen9nationaldex-10653420,83,slowbro,TANK,1.00,gyarados,TANK,0.53,NEUTRAL,scald,3.00,0.53
battle-gen9nationaldex-10653420,84,slowbro,TANK,1.00,gyarados,TANK,0.35,NEUTRAL,scald,3.00,0.35
battle-gen9nationaldex-10653420,85,slowbro,TANK,1.00,gyarados,TANK,0.15,NEUTRAL,futuresight,3.00,0.15
battle-gen9nationaldex-10653420,86,slowbro,TANK,1.00,gyarados,TANK,0.09,NEUTRAL,scald,3.00,0.09
battle-gen9nationaldex-10653433,85,garganacl,TANK,0.77,gliscor,TANK,0.77,DEFENSIVE_DIS,saltcure,1.68,0.77
battle-gen9nationaldex-10653433,86,garganacl,TANK,0.84,gliscor,TANK,0.88,DEFENSIVE_DIS,saltcure,1.74,0.88
battle-gen9nationaldex-10653433,87,garganacl,TANK,0.80,gliscor,TANK,0.79,DEFENSIVE_DIS,saltcure,1.70,0.79
battle-gen9nationaldex-10653433,88,garganacl,TANK,0.75,gliscor,TANK,0.69,DEFENSIVE_DIS,ironhead,1.65,0.69
battle-gen9nationaldex-10653433,89,garganacl,TANK,0.71,gliscor,TANK,0.55,DEFENSIVE_DIS,ironhead,1.61,0.55
battle-gen9nationaldex-10653433,90,garganacl,TANK,0.67,gliscor,TANK,0.41,DEFENSIVE_DIS,ironhead,1.57,0.41
battle-gen9nationaldex-10653433,91,garganacl,TANK,0.63,gliscor,TANK,0.28,DEFENSIVE_DIS,ironhead,1.53,0.28
battle-gen9nationaldex-10653433,92,garganacl,TANK,0.59,gliscor,TANK,0.14,DEFENSIVE_DIS,ironhead,1.49,0.14
